"","date","meansst","Ecosystem_sub"
"5296",1992-04-01,-0.73,"Southeastern Bering Sea"
"5297",1992-04-02,-1.82,"Northern Bering Sea"
"5298",1992-04-02,-0.77,"Southeastern Bering Sea"
"5299",1992-04-03,-1.82,"Northern Bering Sea"
"5300",1992-04-03,-0.74,"Southeastern Bering Sea"
"5301",1992-04-04,-1.81,"Northern Bering Sea"
"5302",1992-04-04,-0.74,"Southeastern Bering Sea"
"5303",1992-04-05,-1.81,"Northern Bering Sea"
"5304",1992-04-05,-0.65,"Southeastern Bering Sea"
"5305",1992-04-06,-1.81,"Northern Bering Sea"
"5306",1992-04-06,-0.62,"Southeastern Bering Sea"
"5307",1992-04-07,-1.77,"Northern Bering Sea"
"5308",1992-04-07,-0.28,"Southeastern Bering Sea"
"5309",1992-04-08,-1.79,"Northern Bering Sea"
"5310",1992-04-08,-0.27,"Southeastern Bering Sea"
"5311",1992-04-09,-1.76,"Northern Bering Sea"
"5312",1992-04-09,-0.27,"Southeastern Bering Sea"
"5313",1992-04-10,-1.8,"Northern Bering Sea"
"5314",1992-04-10,-0.41,"Southeastern Bering Sea"
"5315",1992-04-11,-1.8,"Northern Bering Sea"
"5316",1992-04-11,-0.58,"Southeastern Bering Sea"
"5317",1992-04-12,-1.8,"Northern Bering Sea"
"5318",1992-04-12,-0.62,"Southeastern Bering Sea"
"5319",1992-04-13,-1.81,"Northern Bering Sea"
"5320",1992-04-13,-0.61,"Southeastern Bering Sea"
"5321",1992-04-14,-1.81,"Northern Bering Sea"
"5322",1992-04-14,-0.71,"Southeastern Bering Sea"
"5323",1992-04-15,-1.81,"Northern Bering Sea"
"5324",1992-04-15,-0.66,"Southeastern Bering Sea"
"5325",1992-04-16,-1.8,"Northern Bering Sea"
"5326",1992-04-16,-0.71,"Southeastern Bering Sea"
"5327",1992-04-17,-1.82,"Northern Bering Sea"
"5328",1992-04-17,-0.59,"Southeastern Bering Sea"
"5329",1992-04-18,-1.82,"Northern Bering Sea"
"5330",1992-04-18,-0.7,"Southeastern Bering Sea"
"5331",1992-04-19,-1.83,"Northern Bering Sea"
"5332",1992-04-19,-0.79,"Southeastern Bering Sea"
"5333",1992-04-20,-1.82,"Northern Bering Sea"
"5334",1992-04-20,-0.7,"Southeastern Bering Sea"
"5335",1992-04-21,-1.8,"Northern Bering Sea"
"5336",1992-04-21,-0.37,"Southeastern Bering Sea"
"5337",1992-04-22,-1.78,"Northern Bering Sea"
"5338",1992-04-22,-0.13,"Southeastern Bering Sea"
"5339",1992-04-23,-1.79,"Northern Bering Sea"
"5340",1992-04-23,-0.15,"Southeastern Bering Sea"
"5341",1992-04-24,-1.86,"Northern Bering Sea"
"5342",1992-04-24,-0.31,"Southeastern Bering Sea"
"5343",1992-04-25,-1.87,"Northern Bering Sea"
"5344",1992-04-25,-0.32,"Southeastern Bering Sea"
"5345",1992-04-26,-1.84,"Northern Bering Sea"
"5346",1992-04-26,-0.21,"Southeastern Bering Sea"
"5347",1992-04-27,-1.81,"Northern Bering Sea"
"5348",1992-04-27,-0.15,"Southeastern Bering Sea"
"5349",1992-04-28,-1.78,"Northern Bering Sea"
"5350",1992-04-28,-0.1,"Southeastern Bering Sea"
"5351",1992-04-29,-1.72,"Northern Bering Sea"
"5352",1992-04-29,0.53,"Southeastern Bering Sea"
"5353",1992-04-30,-1.7,"Northern Bering Sea"
"5354",1992-04-30,0.58,"Southeastern Bering Sea"
"5355",1992-05-01,-1.69,"Northern Bering Sea"
"5356",1992-05-01,0.61,"Southeastern Bering Sea"
"5357",1992-05-02,-1.71,"Northern Bering Sea"
"5358",1992-05-02,0.35,"Southeastern Bering Sea"
"5359",1992-05-03,-1.77,"Northern Bering Sea"
"5360",1992-05-03,0.41,"Southeastern Bering Sea"
"5361",1992-05-04,-1.79,"Northern Bering Sea"
"5362",1992-05-04,0.47,"Southeastern Bering Sea"
"5363",1992-05-05,-1.74,"Northern Bering Sea"
"5364",1992-05-05,0.5,"Southeastern Bering Sea"
"5365",1992-05-06,-1.58,"Northern Bering Sea"
"5366",1992-05-06,0.75,"Southeastern Bering Sea"
"5367",1992-05-07,-1.53,"Northern Bering Sea"
"5368",1992-05-07,1.01,"Southeastern Bering Sea"
"5369",1992-05-08,-1.64,"Northern Bering Sea"
"5370",1992-05-08,0.82,"Southeastern Bering Sea"
"5371",1992-05-09,-1.73,"Northern Bering Sea"
"5372",1992-05-09,0.59,"Southeastern Bering Sea"
"5373",1992-05-10,-1.78,"Northern Bering Sea"
"5374",1992-05-10,0.17,"Southeastern Bering Sea"
"5375",1992-05-11,-1.77,"Northern Bering Sea"
"5376",1992-05-11,0.34,"Southeastern Bering Sea"
"5377",1992-05-12,-1.69,"Northern Bering Sea"
"5378",1992-05-12,0.48,"Southeastern Bering Sea"
"5379",1992-05-13,-1.75,"Northern Bering Sea"
"5380",1992-05-13,0.4,"Southeastern Bering Sea"
"5381",1992-05-14,-1.68,"Northern Bering Sea"
"5382",1992-05-14,0.46,"Southeastern Bering Sea"
"5383",1992-05-15,-1.66,"Northern Bering Sea"
"5384",1992-05-15,0.74,"Southeastern Bering Sea"
"5385",1992-05-16,-1.61,"Northern Bering Sea"
"5386",1992-05-16,0.94,"Southeastern Bering Sea"
"5387",1992-05-17,-1.62,"Northern Bering Sea"
"5388",1992-05-17,1.19,"Southeastern Bering Sea"
"5389",1992-05-18,-1.52,"Northern Bering Sea"
"5390",1992-05-18,1.17,"Southeastern Bering Sea"
"5391",1992-05-19,-1.46,"Northern Bering Sea"
"5392",1992-05-19,1.14,"Southeastern Bering Sea"
"5393",1992-05-20,-1.38,"Northern Bering Sea"
"5394",1992-05-20,1.17,"Southeastern Bering Sea"
"5395",1992-05-21,-1.34,"Northern Bering Sea"
"5396",1992-05-21,1.35,"Southeastern Bering Sea"
"5397",1992-05-22,-1.08,"Northern Bering Sea"
"5398",1992-05-22,2.22,"Southeastern Bering Sea"
"5399",1992-05-23,-0.96,"Northern Bering Sea"
"5400",1992-05-23,2.75,"Southeastern Bering Sea"
"5401",1992-05-24,-0.94,"Northern Bering Sea"
"5402",1992-05-24,2.78,"Southeastern Bering Sea"
"5403",1992-05-25,-0.86,"Northern Bering Sea"
"5404",1992-05-25,2.97,"Southeastern Bering Sea"
"5405",1992-05-26,-0.89,"Northern Bering Sea"
"5406",1992-05-26,2.77,"Southeastern Bering Sea"
"5407",1992-05-27,-0.89,"Northern Bering Sea"
"5408",1992-05-27,2.37,"Southeastern Bering Sea"
"5409",1992-05-28,-0.61,"Northern Bering Sea"
"5410",1992-05-28,2.38,"Southeastern Bering Sea"
"5411",1992-05-29,-0.58,"Northern Bering Sea"
"5412",1992-05-29,2.31,"Southeastern Bering Sea"
"5413",1992-05-30,-0.62,"Northern Bering Sea"
"5414",1992-05-30,2.27,"Southeastern Bering Sea"
"5415",1992-05-31,-0.81,"Northern Bering Sea"
"5416",1992-05-31,2.29,"Southeastern Bering Sea"
"5417",1992-06-01,-0.15,"Northern Bering Sea"
"5418",1992-06-01,2.43,"Southeastern Bering Sea"
"5419",1992-06-02,0.1,"Northern Bering Sea"
"5420",1992-06-02,2.63,"Southeastern Bering Sea"
"5421",1992-06-03,0.89,"Northern Bering Sea"
"5422",1992-06-03,3.36,"Southeastern Bering Sea"
"5423",1992-06-04,1.35,"Northern Bering Sea"
"5424",1992-06-04,3.45,"Southeastern Bering Sea"
"5425",1992-06-05,1.42,"Northern Bering Sea"
"5426",1992-06-05,3.51,"Southeastern Bering Sea"
"5427",1992-06-06,1.21,"Northern Bering Sea"
"5428",1992-06-06,3.66,"Southeastern Bering Sea"
"5429",1992-06-07,1.2,"Northern Bering Sea"
"5430",1992-06-07,3.96,"Southeastern Bering Sea"
"5431",1992-06-08,1.22,"Northern Bering Sea"
"5432",1992-06-08,3.9,"Southeastern Bering Sea"
"5433",1992-06-09,1.47,"Northern Bering Sea"
"5434",1992-06-09,4.27,"Southeastern Bering Sea"
"5435",1992-06-10,1.7,"Northern Bering Sea"
"5436",1992-06-10,4.59,"Southeastern Bering Sea"
"5437",1992-06-11,2.17,"Northern Bering Sea"
"5438",1992-06-11,4.77,"Southeastern Bering Sea"
"5439",1992-06-12,2.02,"Northern Bering Sea"
"5440",1992-06-12,4.45,"Southeastern Bering Sea"
"5441",1992-06-13,2.58,"Northern Bering Sea"
"5442",1992-06-13,4.59,"Southeastern Bering Sea"
"5443",1992-06-14,3.09,"Northern Bering Sea"
"5444",1992-06-14,4.61,"Southeastern Bering Sea"
"5445",1992-06-15,3.31,"Northern Bering Sea"
"5446",1992-06-15,4.72,"Southeastern Bering Sea"
"5447",1992-06-16,3.55,"Northern Bering Sea"
"5448",1992-06-16,4.95,"Southeastern Bering Sea"
"5449",1992-06-17,3.32,"Northern Bering Sea"
"5450",1992-06-17,4.6,"Southeastern Bering Sea"
"5451",1992-06-18,3.55,"Northern Bering Sea"
"5452",1992-06-18,4.94,"Southeastern Bering Sea"
"5453",1992-06-19,3.7,"Northern Bering Sea"
"5454",1992-06-19,5.06,"Southeastern Bering Sea"
"5455",1992-06-20,4,"Northern Bering Sea"
"5456",1992-06-20,5.39,"Southeastern Bering Sea"
"5457",1992-06-21,4.24,"Northern Bering Sea"
"5458",1992-06-21,6.03,"Southeastern Bering Sea"
"5459",1992-06-22,4.42,"Northern Bering Sea"
"5460",1992-06-22,6.27,"Southeastern Bering Sea"
"5461",1992-06-23,4.93,"Northern Bering Sea"
"5462",1992-06-23,6.2,"Southeastern Bering Sea"
"5463",1992-06-24,5.16,"Northern Bering Sea"
"5464",1992-06-24,6.11,"Southeastern Bering Sea"
"5465",1992-06-25,5.3,"Northern Bering Sea"
"5466",1992-06-25,6.1,"Southeastern Bering Sea"
"5467",1992-06-26,5.4,"Northern Bering Sea"
"5468",1992-06-26,5.98,"Southeastern Bering Sea"
"5469",1992-06-27,5.39,"Northern Bering Sea"
"5470",1992-06-27,5.92,"Southeastern Bering Sea"
"5471",1992-06-28,5.52,"Northern Bering Sea"
"5472",1992-06-28,5.91,"Southeastern Bering Sea"
"5473",1992-06-29,5.31,"Northern Bering Sea"
"5474",1992-06-29,5.91,"Southeastern Bering Sea"
"5475",1992-06-30,5.28,"Northern Bering Sea"
"5476",1992-06-30,6.01,"Southeastern Bering Sea"
"5477",1992-07-01,5.73,"Northern Bering Sea"
"5478",1992-07-01,6.8,"Southeastern Bering Sea"
"5479",1992-07-02,5.71,"Northern Bering Sea"
"5480",1992-07-02,7.02,"Southeastern Bering Sea"
"5481",1992-07-03,5.95,"Northern Bering Sea"
"5482",1992-07-03,7.52,"Southeastern Bering Sea"
"5483",1992-07-04,6.15,"Northern Bering Sea"
"5484",1992-07-04,7.45,"Southeastern Bering Sea"
"5485",1992-07-05,6.1,"Northern Bering Sea"
"5486",1992-07-05,6.99,"Southeastern Bering Sea"
"5487",1992-07-06,5.71,"Northern Bering Sea"
"5488",1992-07-06,6.45,"Southeastern Bering Sea"
"5489",1992-07-07,5.45,"Northern Bering Sea"
"5490",1992-07-07,6.29,"Southeastern Bering Sea"
"5491",1992-07-08,5.09,"Northern Bering Sea"
"5492",1992-07-08,6.25,"Southeastern Bering Sea"
"5493",1992-07-09,5.19,"Northern Bering Sea"
"5494",1992-07-09,6.08,"Southeastern Bering Sea"
"5495",1992-07-10,5.32,"Northern Bering Sea"
"5496",1992-07-10,6.55,"Southeastern Bering Sea"
"5497",1992-07-11,5.02,"Northern Bering Sea"
"5498",1992-07-11,6.06,"Southeastern Bering Sea"
"5499",1992-07-12,5.29,"Northern Bering Sea"
"5500",1992-07-12,6.11,"Southeastern Bering Sea"
"5501",1992-07-13,5.85,"Northern Bering Sea"
"5502",1992-07-13,5.67,"Southeastern Bering Sea"
"5503",1992-07-14,6.09,"Northern Bering Sea"
"5504",1992-07-14,6.06,"Southeastern Bering Sea"
"5505",1992-07-15,5.96,"Northern Bering Sea"
"5506",1992-07-15,6.25,"Southeastern Bering Sea"
"5507",1992-07-16,5.41,"Northern Bering Sea"
"5508",1992-07-16,6.07,"Southeastern Bering Sea"
"5509",1992-07-17,5.36,"Northern Bering Sea"
"5510",1992-07-17,6.07,"Southeastern Bering Sea"
"5511",1992-07-18,4.18,"Northern Bering Sea"
"5512",1992-07-18,5.63,"Southeastern Bering Sea"
"5513",1992-07-19,3.83,"Northern Bering Sea"
"5514",1992-07-19,5.76,"Southeastern Bering Sea"
"5515",1992-07-20,3.91,"Northern Bering Sea"
"5516",1992-07-20,5.9,"Southeastern Bering Sea"
"5517",1992-07-21,4.6,"Northern Bering Sea"
"5518",1992-07-21,6.5,"Southeastern Bering Sea"
"5519",1992-07-22,4.79,"Northern Bering Sea"
"5520",1992-07-22,7.06,"Southeastern Bering Sea"
"5521",1992-07-23,4.95,"Northern Bering Sea"
"5522",1992-07-23,7.25,"Southeastern Bering Sea"
"5523",1992-07-24,5.35,"Northern Bering Sea"
"5524",1992-07-24,7.41,"Southeastern Bering Sea"
"5525",1992-07-25,6.06,"Northern Bering Sea"
"5526",1992-07-25,7.64,"Southeastern Bering Sea"
"5527",1992-07-26,6.66,"Northern Bering Sea"
"5528",1992-07-26,8.08,"Southeastern Bering Sea"
"5529",1992-07-27,7.18,"Northern Bering Sea"
"5530",1992-07-27,8.67,"Southeastern Bering Sea"
"5531",1992-07-28,7.54,"Northern Bering Sea"
"5532",1992-07-28,9.02,"Southeastern Bering Sea"
"5533",1992-07-29,7.62,"Northern Bering Sea"
"5534",1992-07-29,9.18,"Southeastern Bering Sea"
"5535",1992-07-30,6.39,"Northern Bering Sea"
"5536",1992-07-30,8.83,"Southeastern Bering Sea"
"5537",1992-07-31,5.92,"Northern Bering Sea"
"5538",1992-07-31,8.77,"Southeastern Bering Sea"
"5539",1992-08-01,5.83,"Northern Bering Sea"
"5540",1992-08-01,9.1,"Southeastern Bering Sea"
"5541",1992-08-02,6.25,"Northern Bering Sea"
"5542",1992-08-02,9.02,"Southeastern Bering Sea"
"5543",1992-08-03,6.85,"Northern Bering Sea"
"5544",1992-08-03,9.32,"Southeastern Bering Sea"
"5545",1992-08-04,6.93,"Northern Bering Sea"
"5546",1992-08-04,8.95,"Southeastern Bering Sea"
"5547",1992-08-05,6.61,"Northern Bering Sea"
"5548",1992-08-05,8.5,"Southeastern Bering Sea"
"5549",1992-08-06,6.3,"Northern Bering Sea"
"5550",1992-08-06,8.33,"Southeastern Bering Sea"
"5551",1992-08-07,6.4,"Northern Bering Sea"
"5552",1992-08-07,8.38,"Southeastern Bering Sea"
"5553",1992-08-08,6.35,"Northern Bering Sea"
"5554",1992-08-08,8.28,"Southeastern Bering Sea"
"5555",1992-08-09,6.48,"Northern Bering Sea"
"5556",1992-08-09,8.21,"Southeastern Bering Sea"
"5557",1992-08-10,7.38,"Northern Bering Sea"
"5558",1992-08-10,8.94,"Southeastern Bering Sea"
"5559",1992-08-11,8.04,"Northern Bering Sea"
"5560",1992-08-11,9.36,"Southeastern Bering Sea"
"5561",1992-08-12,7.99,"Northern Bering Sea"
"5562",1992-08-12,9.1,"Southeastern Bering Sea"
"5563",1992-08-13,7.94,"Northern Bering Sea"
"5564",1992-08-13,8.86,"Southeastern Bering Sea"
"5565",1992-08-14,7.57,"Northern Bering Sea"
"5566",1992-08-14,8.73,"Southeastern Bering Sea"
"5567",1992-08-15,7.66,"Northern Bering Sea"
"5568",1992-08-15,8.79,"Southeastern Bering Sea"
"5569",1992-08-16,7.54,"Northern Bering Sea"
"5570",1992-08-16,8.92,"Southeastern Bering Sea"
"5571",1992-08-17,7.66,"Northern Bering Sea"
"5572",1992-08-17,8.91,"Southeastern Bering Sea"
"5573",1992-08-18,7.51,"Northern Bering Sea"
"5574",1992-08-18,8.81,"Southeastern Bering Sea"
"5575",1992-08-19,7.67,"Northern Bering Sea"
"5576",1992-08-19,8.88,"Southeastern Bering Sea"
"5577",1992-08-20,7.58,"Northern Bering Sea"
"5578",1992-08-20,8.88,"Southeastern Bering Sea"
"5579",1992-08-21,7.81,"Northern Bering Sea"
"5580",1992-08-21,8.99,"Southeastern Bering Sea"
"5581",1992-08-22,7.68,"Northern Bering Sea"
"5582",1992-08-22,8.93,"Southeastern Bering Sea"
"5583",1992-08-23,7.85,"Northern Bering Sea"
"5584",1992-08-23,8.99,"Southeastern Bering Sea"
"5585",1992-08-24,8.25,"Northern Bering Sea"
"5586",1992-08-24,9.35,"Southeastern Bering Sea"
"5587",1992-08-25,8.36,"Northern Bering Sea"
"5588",1992-08-25,9.4,"Southeastern Bering Sea"
"5589",1992-08-26,7.89,"Northern Bering Sea"
"5590",1992-08-26,9.18,"Southeastern Bering Sea"
"5591",1992-08-27,7.97,"Northern Bering Sea"
"5592",1992-08-27,9.19,"Southeastern Bering Sea"
"5593",1992-08-28,8.33,"Northern Bering Sea"
"5594",1992-08-28,9.2,"Southeastern Bering Sea"
"5595",1992-08-29,8.38,"Northern Bering Sea"
"5596",1992-08-29,9.34,"Southeastern Bering Sea"
"5597",1992-08-30,8.3,"Northern Bering Sea"
"5598",1992-08-30,9.33,"Southeastern Bering Sea"
"5599",1992-08-31,8.42,"Northern Bering Sea"
"5600",1992-08-31,9.3,"Southeastern Bering Sea"
"5601",1992-09-01,7.9,"Northern Bering Sea"
"5602",1992-09-01,8.71,"Southeastern Bering Sea"
"5603",1992-09-02,7.5,"Northern Bering Sea"
"5604",1992-09-02,8.36,"Southeastern Bering Sea"
"5605",1992-09-03,7.59,"Northern Bering Sea"
"5606",1992-09-03,8.41,"Southeastern Bering Sea"
"5607",1992-09-04,8.1,"Northern Bering Sea"
"5608",1992-09-04,8.58,"Southeastern Bering Sea"
"5609",1992-09-05,8.45,"Northern Bering Sea"
"5610",1992-09-05,8.91,"Southeastern Bering Sea"
"5611",1992-09-06,8.21,"Northern Bering Sea"
"5612",1992-09-06,8.63,"Southeastern Bering Sea"
"5613",1992-09-07,7.86,"Northern Bering Sea"
"5614",1992-09-07,8.4,"Southeastern Bering Sea"
"5615",1992-09-08,7.8,"Northern Bering Sea"
"5616",1992-09-08,8.37,"Southeastern Bering Sea"
"5617",1992-09-09,8.04,"Northern Bering Sea"
"5618",1992-09-09,8.74,"Southeastern Bering Sea"
"5619",1992-09-10,7.97,"Northern Bering Sea"
"5620",1992-09-10,8.67,"Southeastern Bering Sea"
"5621",1992-09-11,8.39,"Northern Bering Sea"
"5622",1992-09-11,8.75,"Southeastern Bering Sea"
"5623",1992-09-12,8.35,"Northern Bering Sea"
"5624",1992-09-12,8.8,"Southeastern Bering Sea"
"5625",1992-09-13,8.63,"Northern Bering Sea"
"5626",1992-09-13,8.98,"Southeastern Bering Sea"
"5627",1992-09-14,8.13,"Northern Bering Sea"
"5628",1992-09-14,8.91,"Southeastern Bering Sea"
"5629",1992-09-15,7.84,"Northern Bering Sea"
"5630",1992-09-15,8.97,"Southeastern Bering Sea"
"5631",1992-09-16,7.63,"Northern Bering Sea"
"5632",1992-09-16,8.6,"Southeastern Bering Sea"
"5633",1992-09-17,6.28,"Northern Bering Sea"
"5634",1992-09-17,8.29,"Southeastern Bering Sea"
"5635",1992-09-18,5.53,"Northern Bering Sea"
"5636",1992-09-18,8.07,"Southeastern Bering Sea"
"5637",1992-09-19,5.15,"Northern Bering Sea"
"5638",1992-09-19,7.72,"Southeastern Bering Sea"
"5639",1992-09-20,5.58,"Northern Bering Sea"
"5640",1992-09-20,8.16,"Southeastern Bering Sea"
"5641",1992-09-21,5.71,"Northern Bering Sea"
"5642",1992-09-21,8.4,"Southeastern Bering Sea"
"5643",1992-09-22,5.5,"Northern Bering Sea"
"5644",1992-09-22,8.49,"Southeastern Bering Sea"
"5645",1992-09-23,5.43,"Northern Bering Sea"
"5646",1992-09-23,8.34,"Southeastern Bering Sea"
"5647",1992-09-24,5.8,"Northern Bering Sea"
"5648",1992-09-24,8.57,"Southeastern Bering Sea"
"5649",1992-09-25,5.85,"Northern Bering Sea"
"5650",1992-09-25,8.64,"Southeastern Bering Sea"
"5651",1992-09-26,5.43,"Northern Bering Sea"
"5652",1992-09-26,8.4,"Southeastern Bering Sea"
"5653",1992-09-27,4.93,"Northern Bering Sea"
"5654",1992-09-27,7.86,"Southeastern Bering Sea"
"5655",1992-09-28,4.43,"Northern Bering Sea"
"5656",1992-09-28,7.5,"Southeastern Bering Sea"
"5657",1992-09-29,4.01,"Northern Bering Sea"
"5658",1992-09-29,7,"Southeastern Bering Sea"
"5659",1992-09-30,4.03,"Northern Bering Sea"
"5660",1992-09-30,6.99,"Southeastern Bering Sea"
"5661",1992-10-01,3.98,"Northern Bering Sea"
"5662",1992-10-01,7.04,"Southeastern Bering Sea"
"5663",1992-10-02,4.08,"Northern Bering Sea"
"5664",1992-10-02,6.94,"Southeastern Bering Sea"
"5665",1992-10-03,3.86,"Northern Bering Sea"
"5666",1992-10-03,6.86,"Southeastern Bering Sea"
"5667",1992-10-04,3.89,"Northern Bering Sea"
"5668",1992-10-04,6.96,"Southeastern Bering Sea"
"5669",1992-10-05,3.38,"Northern Bering Sea"
"5670",1992-10-05,6.37,"Southeastern Bering Sea"
"5671",1992-10-06,3.54,"Northern Bering Sea"
"5672",1992-10-06,6.37,"Southeastern Bering Sea"
"5673",1992-10-07,3.68,"Northern Bering Sea"
"5674",1992-10-07,6.44,"Southeastern Bering Sea"
"5675",1992-10-08,3.51,"Northern Bering Sea"
"5676",1992-10-08,6.39,"Southeastern Bering Sea"
"5677",1992-10-09,3.49,"Northern Bering Sea"
"5678",1992-10-09,6.33,"Southeastern Bering Sea"
"5679",1992-10-10,3.52,"Northern Bering Sea"
"5680",1992-10-10,6.33,"Southeastern Bering Sea"
"5681",1992-10-11,3.6,"Northern Bering Sea"
"5682",1992-10-11,6.55,"Southeastern Bering Sea"
"5683",1992-10-12,3.27,"Northern Bering Sea"
"5684",1992-10-12,6.36,"Southeastern Bering Sea"
"5685",1992-10-13,3.02,"Northern Bering Sea"
"5686",1992-10-13,6.25,"Southeastern Bering Sea"
"5687",1992-10-14,2.99,"Northern Bering Sea"
"5688",1992-10-14,6.16,"Southeastern Bering Sea"
"5689",1992-10-15,3.05,"Northern Bering Sea"
"5690",1992-10-15,6.19,"Southeastern Bering Sea"
"5691",1992-10-16,2.9,"Northern Bering Sea"
"5692",1992-10-16,6.27,"Southeastern Bering Sea"
"5693",1992-10-17,3.3,"Northern Bering Sea"
"5694",1992-10-17,6.19,"Southeastern Bering Sea"
"5695",1992-10-18,3.15,"Northern Bering Sea"
"5696",1992-10-18,6.05,"Southeastern Bering Sea"
"5697",1992-10-19,2.85,"Northern Bering Sea"
"5698",1992-10-19,5.76,"Southeastern Bering Sea"
"5699",1992-10-20,2.93,"Northern Bering Sea"
"5700",1992-10-20,5.73,"Southeastern Bering Sea"
"5701",1992-10-21,2.65,"Northern Bering Sea"
"5702",1992-10-21,5.52,"Southeastern Bering Sea"
"5703",1992-10-22,2.43,"Northern Bering Sea"
"5704",1992-10-22,5.41,"Southeastern Bering Sea"
"5705",1992-10-23,2.28,"Northern Bering Sea"
"5706",1992-10-23,5.26,"Southeastern Bering Sea"
"5707",1992-10-24,2.23,"Northern Bering Sea"
"5708",1992-10-24,5.07,"Southeastern Bering Sea"
"5709",1992-10-25,2.03,"Northern Bering Sea"
"5710",1992-10-25,4.81,"Southeastern Bering Sea"
"5711",1992-10-26,1.67,"Northern Bering Sea"
"5712",1992-10-26,4.72,"Southeastern Bering Sea"
"5713",1992-10-27,1.55,"Northern Bering Sea"
"5714",1992-10-27,4.84,"Southeastern Bering Sea"
"5715",1992-10-28,1.52,"Northern Bering Sea"
"5716",1992-10-28,4.86,"Southeastern Bering Sea"
"5717",1992-10-29,1.61,"Northern Bering Sea"
"5718",1992-10-29,4.89,"Southeastern Bering Sea"
"5719",1992-10-30,1.64,"Northern Bering Sea"
"5720",1992-10-30,4.81,"Southeastern Bering Sea"
"5721",1992-10-31,1.78,"Northern Bering Sea"
"5722",1992-10-31,4.78,"Southeastern Bering Sea"
"5723",1992-11-01,1.69,"Northern Bering Sea"
"5724",1992-11-01,4.66,"Southeastern Bering Sea"
"5725",1992-11-02,1.62,"Northern Bering Sea"
"5726",1992-11-02,4.46,"Southeastern Bering Sea"
"5727",1992-11-03,1.41,"Northern Bering Sea"
"5728",1992-11-03,4.15,"Southeastern Bering Sea"
"5729",1992-11-04,1.23,"Northern Bering Sea"
"5730",1992-11-04,3.92,"Southeastern Bering Sea"
"5731",1992-11-05,1.15,"Northern Bering Sea"
"5732",1992-11-05,3.94,"Southeastern Bering Sea"
"5733",1992-11-06,1.21,"Northern Bering Sea"
"5734",1992-11-06,4.04,"Southeastern Bering Sea"
"5735",1992-11-07,1.37,"Northern Bering Sea"
"5736",1992-11-07,4.36,"Southeastern Bering Sea"
"5737",1992-11-08,1.37,"Northern Bering Sea"
"5738",1992-11-08,4.24,"Southeastern Bering Sea"
"5739",1992-11-09,1.26,"Northern Bering Sea"
"5740",1992-11-09,4.14,"Southeastern Bering Sea"
"5741",1992-11-10,1.14,"Northern Bering Sea"
"5742",1992-11-10,3.99,"Southeastern Bering Sea"
"5743",1992-11-11,1.15,"Northern Bering Sea"
"5744",1992-11-11,3.97,"Southeastern Bering Sea"
"5745",1992-11-12,1.59,"Northern Bering Sea"
"5746",1992-11-12,4.43,"Southeastern Bering Sea"
"5747",1992-11-13,1.74,"Northern Bering Sea"
"5748",1992-11-13,4.69,"Southeastern Bering Sea"
"5749",1992-11-14,1.44,"Northern Bering Sea"
"5750",1992-11-14,4.25,"Southeastern Bering Sea"
"5751",1992-11-15,1.28,"Northern Bering Sea"
"5752",1992-11-15,4.09,"Southeastern Bering Sea"
"5753",1992-11-16,1.19,"Northern Bering Sea"
"5754",1992-11-16,4.05,"Southeastern Bering Sea"
"5755",1992-11-17,1.02,"Northern Bering Sea"
"5756",1992-11-17,3.88,"Southeastern Bering Sea"
